,Date,Home_Team_Name,Vistor_Team_Name,Home_Points,Away_Points
3243,11/4/2018,Wizards,Knicks,108,95
3244,11/4/2018,Spurs,Magic,110,117
3245,11/4/2018,Suns,Grizzlies,102,100
3246,11/5/2018,Jazz,Raptors,111,124
3247,11/5/2018,Nuggets,Celtics,115,107
3248,11/5/2018,Thunder,Pelicans,122,116
3249,11/5/2018,Pacers,Rockets,94,98
3250,11/5/2018,Pistons,Heat,115,120
3251,11/5/2018,Warriors,Grizzlies,117,101
3252,11/5/2018,Clippers,Timberwolves,120,109
3253,11/5/2018,Knicks,Bulls,115,116
3254,11/5/2018,Magic,Cavaliers,102,100
3255,11/6/2018,Trail Blazers,Bucks,118,103
3256,11/6/2018,Mavericks,Wizards,119,100
3257,11/6/2018,Suns,Nets,82,104
3258,11/6/2018,Hornets,Hawks,113,102
3259,11/7/2018,Grizzlies,Nuggets,89,87
3260,11/7/2018,Pacers,76ers,94,100
3261,11/7/2018,Heat,Spurs,95,88
3262,11/7/2018,Kings,Raptors,105,114
3263,11/7/2018,Lakers,Timberwolves,114,110
3264,11/7/2018,Magic,Pistons,96,103
3265,11/7/2018,Jazz,Mavericks,117,102
3266,11/7/2018,Pelicans,Bulls,107,98
3267,11/7/2018,Cavaliers,Thunder,86,95
3268,11/7/2018,Hawks,Knicks,107,112
3269,11/8/2018,Warriors,Bucks,111,134
3270,11/8/2018,Thunder,Rockets,98,80
3271,11/8/2018,Trail Blazers,Clippers,116,105
3272,11/8/2018,Suns,Celtics,109,116
3273,11/9/2018,Jazz,Celtics,123,115
3274,11/9/2018,76ers,Hornets,133,132
3275,11/9/2018,Heat,Pacers,102,110
3276,11/9/2018,Nuggets,Nets,110,112
3277,11/9/2018,Kings,Timberwolves,121,110
3278,11/9/2018,Magic,Wizards,117,108
3279,11/9/2018,Hawks,Pistons,109,124
3280,11/10/2018,Spurs,Rockets,96,89
3281,11/10/2018,Clippers,Bucks,128,126
3282,11/10/2018,Grizzlies,76ers,112,106
3283,11/10/2018,Kings,Lakers,86,101
3284,11/10/2018,Mavericks,Thunder,111,96
3285,11/10/2018,Warriors,Nets,116,100
3286,11/10/2018,Heat,Wizards,110,116
3287,11/10/2018,Raptors,Knicks,128,112
3288,11/10/2018,Pelicans,Suns,119,99
3289,11/10/2018,Bulls,Cavaliers,99,98
3290,11/11/2018,Nuggets,Bucks,114,121
3291,11/11/2018,Rockets,Pacers,115,103
3292,11/11/2018,Trail Blazers,Celtics,100,94
3293,11/11/2018,Pistons,Hornets,103,113
3294,11/11/2018,Knicks,Magic,89,115
3295,11/11/2018,Lakers,Hawks,107,106
3296,11/12/2018,Clippers,Warriors,121,116
3297,11/12/2018,Grizzlies,Jazz,88,96
3298,11/12/2018,Heat,76ers,114,124
3299,11/12/2018,Raptors,Pelicans,110,126
3300,11/12/2018,Timberwolves,Nets,120,113
3301,11/12/2018,Kings,Spurs,104,99
3302,11/12/2018,Wizards,Magic,117,109
3303,11/12/2018,Bulls,Mavericks,98,103
3304,11/12/2018,Thunder,Suns,118,101
3305,11/13/2018,Nuggets,Rockets,99,109
3306,11/13/2018,Cavaliers,Hornets,113,89
3307,11/13/2018,Warriors,Hawks,110,103
3308,11/14/2018,Lakers,Trail Blazers,126,117
3309,11/14/2018,Timberwolves,Pelicans,107,100
3310,11/14/2018,Mavericks,Jazz,118,68
3311,11/14/2018,Magic,76ers,111,106
3312,11/14/2018,Bucks,Grizzlies,113,116
3313,11/14/2018,Nets,Heat,107,120
3314,11/14/2018,Raptors,Pistons,104,106
3315,11/14/2018,Thunder,Knicks,128,103
3316,11/14/2018,Celtics,Bulls,111,82
3317,11/14/2018,Suns,Spurs,116,96
3318,11/14/2018,Wizards,Cavaliers,119,95
3319,11/15/2018,Rockets,Warriors,107,86
3320,11/15/2018,Clippers,Spurs,116,111
3321,11/15/2018,Nuggets,Hawks,138,93
3322,11/16/2018,Celtics,Raptors,123,116
3323,11/16/2018,76ers,Jazz,113,107
3324,11/16/2018,Timberwolves,Trail Blazers,112,96
3325,11/16/2018,Pacers,Heat,99,91
3326,11/16/2018,Grizzlies,Kings,112,104
3327,11/16/2018,Wizards,Nets,104,115
3328,11/16/2018,Pelicans,Knicks,129,124
3329,11/16/2018,Bucks,Bulls,123,104
3330,11/17/2018,Pelicans,Nuggets,125,115
3331,11/17/2018,Celtics,Jazz,86,98
3332,11/17/2018,Hornets,76ers,119,122
3333,11/17/2018,Mavericks,Warriors,112,109
3334,11/17/2018,Nets,Clippers,119,127
3335,11/17/2018,Rockets,Kings,132,112
3336,11/17/2018,Magic,Lakers,130,117
3337,11/17/2018,Bulls,Raptors,83,122
3338,11/17/2018,Suns,Thunder,100,110
3339,11/17/2018,Pacers,Hawks,97,89
3340,11/18/2018,Spurs,Warriors,104,92
3341,11/18/2018,Timberwolves,Grizzlies,87,100
3342,11/18/2018,Heat,Lakers,97,113
3343,11/18/2018,Wizards,Trail Blazers,109,119
3344,11/18/2018,Magic,Knicks,131,117
3345,11/19/2018,Hornets,Celtics,117,112
3346,11/19/2018,Pacers,Jazz,121,94
3347,11/19/2018,Bucks,Nuggets,104,98
3348,11/19/2018,Kings,Thunder,117,113
3349,11/19/2018,Pelicans,Spurs,140,126
3350,11/19/2018,Grizzlies,Mavericks,98,88
3351,11/19/2018,76ers,Suns,119,114
3352,11/19/2018,Hawks,Clippers,119,127
3353,11/19/2018,Pistons,Cavaliers,113,102
3354,11/20/2018,Magic,Raptors,91,93
3355,11/20/2018,Wizards,Clippers,125,118
3356,11/20/2018,Heat,Nets,92,104
3357,11/20/2018,Knicks,Trail Blazers,114,118
3358,11/21/2018,Warriors,Thunder,95,123
3359,11/21/2018,Bucks,Trail Blazers,143,100
3360,11/21/2018,76ers,Pelicans,121,120
3361,11/21/2018,Hornets,Pacers,127,109
3362,11/21/2018,Timberwolves,Nuggets,101,103
3363,11/21/2018,Spurs,Grizzlies,103,104
3364,11/21/2018,Rockets,Pistons,126,124
3365,11/21/2018,Jazz,Kings,110,119
3366,11/21/2018,Mavericks,Nets,119,113
3367,11/21/2018,Celtics,Knicks,109,117
3368,11/21/2018,Cavaliers,Lakers,105,109
3369,11/21/2018,Hawks,Raptors,108,124
3370,11/21/2018,Bulls,Suns,124,116
3371,11/23/2018,Warriors,Trail Blazers,125,97
3372,11/23/2018,Pistons,Rockets,116,111
3373,11/23/2018,Thunder,Hornets,109,104
3374,11/23/2018,Lakers,Jazz,90,83
3375,11/23/2018,Clippers,Grizzlies,112,107
3376,11/23/2018,Pacers,Spurs,100,111
3377,11/23/2018,Nets,Timberwolves,102,112
3378,11/23/2018,Knicks,Pelicans,114,109
3379,11/23/2018,Nuggets,Magic,112,87
3380,11/23/2018,Raptors,Wizards,125,107
3381,11/23/2018,Bulls,Heat,96,103
3382,11/23/2018,Hawks,Celtics,96,114
3383,11/23/2018,76ers,Cavaliers,112,121
3384,11/23/2018,Bucks,Suns,114,116
3385,11/24/2018,Thunder,Nuggets,98,105
3386,11/24/2018,Mavericks,Celtics,113,104
3387,11/24/2018,Warriors,Kings,117,116
3388,11/24/2018,Wizards,Pelicans,124,114
3389,11/24/2018,Bucks,Spurs,135,129
3390,11/24/2018,Cavaliers,Rockets,117,108
3391,11/24/2018,Timberwolves,Bulls,111,96
3392,11/25/2018,Trail Blazers,Clippers,100,104
3393,11/25/2018,Kings,Jazz,112,133
3394,11/25/2018,Nets,76ers,125,127
3395,11/25/2018,Lakers,Magic,104,108
3396,11/25/2018,Raptors,Heat,125,115
3397,11/25/2018,Grizzlies,Knicks,98,103
3398,11/25/2018,Hawks,Hornets,124,123
3399,11/25/2018,Pistons,Suns,118,107
3400,11/26/2018,Pelicans,Celtics,107,124
3401,11/26/2018,Jazz,Pacers,88,121
3402,11/26/2018,Hornets,Bucks,110,107
3403,11/26/2018,Wizards,Rockets,135,131
3404,11/26/2018,Warriors,Magic,116,110
3405,11/26/2018,Cavaliers,Timberwolves,95,102
3406,11/26/2018,Bulls,Spurs,107,108
3407,11/27/2018,Grizzlies,Raptors,114,122
3408,11/27/2018,Nuggets,Lakers,117,85
3409,11/27/2018,Suns,Pacers,104,109
3410,11/27/2018,Pistons,Knicks,115,108
3411,11/27/2018,Heat,Hawks,113,115
3412,11/28/2018,Rockets,Mavericks,108,128
3413,11/28/2018,Nets,Jazz,91,101
3414,11/28/2018,Timberwolves,Spurs,128,89
3415,11/28/2018,Pelicans,Wizards,125,104
3416,11/28/2018,Trail Blazers,Magic,115,112
3417,11/28/2018,76ers,Knicks,117,91
3418,11/28/2018,Thunder,Cavaliers,100,83
3419,11/28/2018,Clippers,Suns,115,99
3420,11/28/2018,Bucks,Bulls,116,113
3421,11/28/2018,Hornets,Hawks,108,94
3422,11/29/2018,Raptors,Warriors,131,128
3423,11/29/2018,Lakers,Pacers,104,96
3424,11/29/2018,Kings,Clippers,121,133
3425,11/30/2018,Trail Blazers,Nuggets,112,113
3426,11/30/2018,Hornets,Jazz,111,119
3427,11/30/2018,Spurs,Rockets,105,136
3428,11/30/2018,Lakers,Mavericks,114,103
3429,11/30/2018,Heat,Pelicans,106,101
3430,11/30/2018,Nets,Grizzlies,125,131
3431,11/30/2018,76ers,Wizards,123,98
3432,11/30/2018,Celtics,Cavaliers,128,95
3433,11/30/2018,Suns,Magic,85,99
3434,11/30/2018,Pistons,Bulls,107,88
3435,11/30/2018,Thunder,Hawks,124,109
3436,12/1/2018,Timberwolves,Celtics,109,118
3437,12/1/2018,Pistons,Warriors,111,102
3438,12/1/2018,Kings,Pacers,111,110
3439,12/1/2018,Wizards,Nets,102,88
3440,12/1/2018,Knicks,Bucks,136,134
3441,12/1/2018,Cavaliers,Raptors,95,106
3442,12/1/2018,Rockets,Bulls,121,105
3443,12/2/2018,76ers,Grizzlies,103,95
3444,12/2/2018,Mavericks,Clippers,114,110
3445,12/2/2018,Hornets,Pelicans,109,119
3446,12/2/2018,Heat,Jazz,102,100
3447,12/2/2018,Spurs,Trail Blazers,131,118
3448,12/2/2018,Lakers,Suns,120,96
3449,12/3/2018,Raptors,Nuggets,103,106
3450,12/3/2018,Pelicans,Clippers,126,129
3451,12/3/2018,Pistons,Thunder,83,110
3452,12/3/2018,Timberwolves,Rockets,103,91
3453,12/3/2018,Knicks,Wizards,107,110
3454,12/3/2018,Hawks,Warriors,111,128
3455,12/3/2018,Nets,Cavaliers,97,99
3456,12/4/2018,Mavericks,Trail Blazers,111,102
3457,12/4/2018,Jazz,Spurs,139,105
3458,12/4/2018,Heat,Magic,90,105
3459,12/4/2018,Pacers,Bulls,96,90
3460,12/4/2018,Suns,Kings,105,122
3461,12/5/2018,Grizzlies,Clippers,96,86
3462,12/5/2018,Raptors,76ers,113,102
3463,12/5/2018,Magic,Nuggets,118,124
3464,12/5/2018,Timberwolves,Hornets,121,104
3465,12/5/2018,Pelicans,Mavericks,132,106
3466,12/5/2018,Bucks,Pistons,115,92
3467,12/5/2018,Lakers,Spurs,121,113
3468,12/5/2018,Nets,Thunder,112,114
3469,12/5/2018,Cavaliers,Warriors,105,129
3470,12/5/2018,Hawks,Wizards,117,131
3471,12/6/2018,Jazz,Rockets,118,91
3472,12/6/2018,Celtics,Knicks,128,100
3473,12/6/2018,Trail Blazers,Suns,108,86
3474,12/7/2018,Bucks,Warriors,95,105
3475,12/7/2018,Hornets,Nuggets,113,107
3476,12/7/2018,Pelicans,Grizzlies,103,107
3477,12/7/2018,Pistons,76ers,111,117
3478,12/7/2018,Magic,Pacers,90,112
3479,12/7/2018,Spurs,Lakers,133,120
3480,12/7/2018,Nets,Raptors,106,105
3481,12/7/2018,Bulls,Thunder,114,112
3482,12/7/2018,Suns,Heat,98,115
3483,12/7/2018,Cavaliers,Kings,110,129
3484,12/8/2018,Mavericks,Rockets,107,104
3485,12/8/2018,Trail Blazers,Timberwolves,113,105
3486,12/8/2018,Pacers,Kings,107,97
3487,12/8/2018,Grizzlies,Lakers,88,111
3488,12/8/2018,Bulls,Celtics,77,133
3489,12/8/2018,Clippers,Heat,98,121
3490,12/8/2018,Knicks,Nets,104,112
3491,12/8/2018,Cavaliers,Wizards,116,101
3492,12/8/2018,Hawks,Nuggets,106,98
3493,12/9/2018,Raptors,Bucks,99,104
3494,12/9/2018,Pistons,Pelicans,108,116
3495,12/9/2018,Spurs,Jazz,110,97
3496,12/9/2018,Knicks,Hornets,107,119
3497,12/10/2018,Thunder,Jazz,122,113
3498,12/10/2018,Celtics,Pelicans,113,100
3499,12/10/2018,Nuggets,Grizzlies,105,99
3500,12/10/2018,Warriors,Timberwolves,116,108
3501,12/10/2018,76ers,Pistons,116,102
3502,12/10/2018,Pacers,Wizards,109,101
3503,12/10/2018,Lakers,Heat,108,105
3504,12/10/2018,Mavericks,Magic,101,76
3505,12/10/2018,Bulls,Kings,89,108
3506,12/10/2018,Suns,Clippers,119,123
3507,12/10/2018,Bucks,Cavaliers,108,92
3508,12/11/2018,Clippers,Raptors,99,123
3509,12/11/2018,Rockets,Trail Blazers,111,104
3510,12/11/2018,Spurs,Suns,111,86
3511,12/12/2018,Warriors,Raptors,93,113
3512,12/12/2018,Pelicans,Thunder,118,114
3513,12/12/2018,Pacers,Bucks,113,97
3514,12/12/2018,Grizzlies,Trail Blazers,92,83
3515,12/12/2018,Wizards,Celtics,125,130
3516,12/12/2018,Kings,Timberwolves,141,130
3517,12/12/2018,Jazz,Heat,111,84
3518,12/12/2018,Hornets,Pistons,108,107
3519,12/12/2018,76ers,Nets,124,127
3520,12/12/2018,Cavaliers,Knicks,113,106
3521,12/12/2018,Mavericks,Hawks,114,107
3522,12/13/2018,Rockets,Lakers,126,111
3523,12/13/2018,Spurs,Clippers,125,87
3524,12/13/2018,Suns,Mavericks,99,89
3525,12/13/2018,Magic,Bulls,97,91
3526,12/14/2018,Nuggets,Thunder,109,98
3527,12/14/2018,76ers,Pacers,101,113
3528,12/14/2018,Trail Blazers,Raptors,128,122
3529,12/14/2018,Kings,Warriors,125,130
3530,12/14/2018,Cavaliers,Bucks,102,114
3531,12/14/2018,Grizzlies,Heat,97,100
3532,12/14/2018,Nets,Wizards,125,118
3533,12/14/2018,Hornets,Knicks,124,126
3534,12/14/2018,Celtics,Hawks,129,108
3535,12/15/2018,Thunder,Clippers,110,104
3536,12/15/2018,Hornets,Lakers,100,128
3537,12/15/2018,Pistons,Celtics,113,104
3538,12/15/2018,Grizzlies,Rockets,97,105
3539,12/15/2018,Magic,Jazz,96,89
3540,12/15/2018,Suns,Timberwolves,107,99
3541,12/15/2018,Spurs,Bulls,93,98
3542,12/16/2018,Nuggets,Raptors,95,86
3543,12/16/2018,Wizards,Lakers,128,110
3544,12/16/2018,Mavericks,Kings,113,120
3545,12/16/2018,Pelicans,Heat,96,102
3546,12/16/2018,Cavaliers,76ers,105,128
3547,12/16/2018,Pacers,Knicks,110,99
3548,12/16/2018,Nets,Hawks,144,127
3549,12/17/2018,Rockets,Jazz,102,97
3550,12/17/2018,Clippers,Trail Blazers,127,131
3551,12/17/2018,Spurs,76ers,123,96
3552,12/17/2018,Warriors,Grizzlies,110,93
3553,12/17/2018,Pistons,Bucks,104,107
3554,12/17/2018,Timberwolves,Kings,132,105
3555,12/17/2018,Thunder,Bulls,121,96
3556,12/17/2018,Knicks,Suns,110,128
3557,12/18/2018,Nets,Lakers,115,110
3558,12/18/2018,Nuggets,Mavericks,126,118
3559,12/18/2018,Pacers,Cavaliers,91,92
3560,12/18/2018,Hawks,Wizards,118,110
3561,12/19/2018,Jazz,Warriors,108,103
3562,12/19/2018,Raptors,Pacers,99,96
3563,12/19/2018,Kings,Thunder,113,132
3564,12/19/2018,Bucks,Pelicans,123,115
3565,12/19/2018,Trail Blazers,Grizzlies,99,92
3566,12/19/2018,Timberwolves,Pistons,123,129
3567,12/19/2018,Magic,Spurs,90,129
3568,12/19/2018,Rockets,Wizards,136,118
3569,12/19/2018,76ers,Knicks,131,109
3570,12/19/2018,Bulls,Nets,93,96
3571,12/19/2018,Celtics,Suns,103,111
3572,12/19/2018,Hornets,Cavaliers,110,99
3573,12/20/2018,Heat,Rockets,101,99
3574,12/20/2018,Clippers,Mavericks,125,121
3575,12/21/2018,Celtics,Bucks,107,120
3576,12/21/2018,Trail Blazers,Jazz,90,120
3577,12/21/2018,Lakers,Pelicans,112,104
3578,12/21/2018,Spurs,Timberwolves,124,98
3579,12/21/2018,Nets,Pacers,106,114
3580,12/21/2018,Hornets,Pistons,98,86
3581,12/21/2018,Kings,Grizzlies,102,99
3582,12/21/2018,Bulls,Magic,90,80
3583,12/21/2018,Raptors,Cavaliers,126,110
3584,12/21/2018,Knicks,Hawks,107,114
3585,12/22/2018,Jazz,Thunder,106,107
3586,12/22/2018,76ers,Raptors,126,101
3587,12/22/2018,Clippers,Nuggets,132,111
3588,12/22/2018,Rockets,Spurs,108,101
3589,12/22/2018,Heat,Bucks,94,87
3590,12/22/2018,Warriors,Mavericks,120,116
3591,12/22/2018,Wizards,Suns,149,146
3592,12/23/2018,Warriors,Clippers,129,127
3593,12/23/2018,Celtics,Hornets,119,103
3594,12/23/2018,Lakers,Grizzlies,99,107
3595,12/23/2018,Kings,Pelicans,122,117
3596,12/23/2018,Thunder,Timberwolves,112,114
3597,12/23/2018,Trail Blazers,Mavericks,121,118
3598,12/23/2018,Magic,Heat,91,115
3599,12/23/2018,Pacers,Wizards,105,89
3600,12/23/2018,Cavaliers,Bulls,92,112
3601,12/23/2018,Nets,Suns,111,103
3602,12/23/2018,Pistons,Hawks,95,98
3603,12/25/2018,Rockets,Thunder,113,109
3604,12/25/2018,Celtics,76ers,121,114
3605,12/25/2018,Jazz,Trail Blazers,117,96
3606,12/25/2018,Warriors,Lakers,101,127
3607,12/25/2018,Knicks,Bucks,95,109
3608,12/26/2018,Spurs,Nuggets,111,103
3609,12/26/2018,Heat,Raptors,104,106
3610,12/26/2018,Mavericks,Pelicans,122,119
3611,12/26/2018,Nets,Hornets,134,132
3612,12/26/2018,Clippers,Kings,127,118
3613,12/26/2018,Bulls,Timberwolves,94,119
3614,12/26/2018,Pistons,Wizards,106,95
3615,12/26/2018,Hawks,Pacers,121,129
3616,12/26/2018,Magic,Suns,120,122
3617,12/26/2018,Grizzlies,Cavaliers,95,87
3618,12/27/2018,Rockets,Celtics,127,113
3619,12/27/2018,Jazz,76ers,97,114
3620,12/27/2018,Warriors,Trail Blazers,109,110
3621,12/27/2018,Kings,Lakers,117,116
3622,12/27/2018,Bucks,Knicks,112,96
3623,12/28/2018,Nuggets,Spurs,102,99
3624,12/28/2018,Lakers,Clippers,107,118
3625,12/28/2018,Pelicans,Mavericks,114,112
3626,12/28/2018,Magic,Raptors,116,87
3627,12/28/2018,Pacers,Pistons,125,88
3628,12/28/2018,Suns,Thunder,102,118
3629,12/28/2018,Hornets,Nets,100,87
3630,12/28/2018,Wizards,Bulls,92,101
3631,12/28/2018,Timberwolves,Hawks,120,123
3632,12/28/2018,Heat,Cavaliers,118,94
3633,12/29/2018,Trail Blazers,Warriors,105,115
3634,12/29/2018,Pelicans,Rockets,104,108
3635,12/29/2018,Grizzlies,Celtics,103,112
3636,12/29/2018,Clippers,Spurs,111,122
3637,12/29/2018,Wizards,Hornets,130,126
3638,12/29/2018,Suns,Nuggets,118,122
3639,12/29/2018,Bucks,Nets,129,115
3640,12/29/2018,Jazz,Knicks,129,97
3641,12/29/2018,Hawks,Cavaliers,111,108
3642,12/30/2018,Trail Blazers,76ers,129,95
3643,12/30/2018,Mavericks,Thunder,105,103
3644,12/30/2018,Heat,Timberwolves,104,113
3645,12/30/2018,Lakers,Kings,121,114
3646,12/30/2018,Magic,Pistons,109,107
3647,12/30/2018,Raptors,Bulls,95,89
3648,12/31/2018,Spurs,Celtics,120,111
3649,12/31/2018,Rockets,Grizzlies,113,101
3650,12/31/2018,Pelicans,Timberwolves,123,114
3651,12/31/2018,Thunder,Mavericks,122,102
3652,12/31/2018,Suns,Warriors,109,132
3653,12/31/2018,Hornets,Magic,125,100
3654,12/31/2018,Pacers,Hawks,116,108
3655,1/1/2019,Raptors,Jazz,122,116
3656,1/1/2019,Clippers,76ers,113,119
3657,1/1/2019,Kings,Trail Blazers,108,113
3658,1/1/2019,Bucks,Pistons,121,98
3659,1/1/2019,Nuggets,Knicks,115,108
3660,1/2/2019,Lakers,Thunder,100,107
3661,1/2/2019,Celtics,Timberwolves,115,102
3662,1/2/2019,Nets,Pelicans,126,121
3663,1/2/2019,Hornets,Mavericks,84,122
3664,1/2/2019,Suns,76ers,127,132
3665,1/2/2019,Grizzlies,Pistons,94,101
3666,1/2/2019,Bulls,Magic,84,112
3667,1/2/2019,Cavaliers,Heat,92,117
3668,1/2/2019,Wizards,Hawks,114,98
3669,1/3/2019,Spurs,Raptors,125,107
3670,1/3/2019,Warriors,Rockets,134,135
3671,1/3/2019,Kings,Nuggets,113,117
3672,1/4/2019,Trail Blazers,Thunder,109,111
3673,1/4/2019,Celtics,Mavericks,114,93
3674,1/4/2019,Timberwolves,Magic,120,103
3675,1/4/2019,Grizzlies,Nets,100,109
3676,1/4/2019,Suns,Clippers,111,121
3677,1/4/2019,Bulls,Pacers,116,119
3678,1/4/2019,Heat,Wizards,115,109
3679,1/4/2019,Cavaliers,Jazz,91,117
3680,1/4/2019,Lakers,Knicks,112,119
3681,1/4/2019,Bucks,Hawks,144,112
3682,1/5/2019,Bucks,Raptors,116,123
3683,1/5/2019,Trail Blazers,Rockets,110,101
3684,1/5/2019,Kings,Warriors,123,127
3685,1/5/2019,Pistons,Jazz,105,110
3686,1/5/2019,76ers,Mavericks,106,100
3687,1/5/2019,Nuggets,Hornets,123,110
3688,1/5/2019,Spurs,Grizzlies,108,88
3689,1/5/2019,Cavaliers,Pelicans,98,133
3690,1/6/2019,Raptors,Pacers,121,105
3691,1/6/2019,Timberwolves,Lakers,108,86
3692,1/6/2019,Thunder,Wizards,98,116
3693,1/6/2019,Clippers,Magic,106,96
3694,1/6/2019,Suns,Hornets,113,119
3695,1/6/2019,Bulls,Nets,100,117
3696,1/6/2019,Hawks,Heat,106,82
3697,1/7/2019,Rockets,Nuggets,125,113
3698,1/7/2019,Bucks,Jazz,114,102
3699,1/7/2019,Mavericks,Lakers,97,107
3700,1/7/2019,Pistons,Spurs,107,119
3701,1/7/2019,Pelicans,Grizzlies,114,95
3702,1/7/2019,Celtics,Nets,116,95
3703,1/7/2019,Kings,Magic,111,95
3704,1/7/2019,Trail Blazers,Knicks,111,101
3705,1/8/2019,Heat,Nuggets,99,103
3706,1/8/2019,Thunder,Timberwolves,117,119
3707,1/8/2019,Clippers,Hornets,128,109
3708,1/8/2019,76ers,Wizards,132,115
3709,1/8/2019,Warriors,Knicks,122,95
3710,1/8/2019,Suns,Kings,115,111
3711,1/8/2019,Cavaliers,Pacers,115,123
3712,1/8/2019,Raptors,Hawks,104,101
3713,1/9/2019,Rockets,Bucks,109,116
3714,1/9/2019,Celtics,Pacers,135,108
3715,1/9/2019,Grizzlies,Spurs,96,86
3716,1/9/2019,Wizards,76ers,123,106
3717,1/9/2019,Lakers,Pistons,113,100
3718,1/9/2019,Jazz,Magic,106,93
3719,1/9/2019,Mavericks,Suns,104,94
3720,1/9/2019,Trail Blazers,Bulls,124,112
3721,1/9/2019,Nets,Hawks,116,100
3722,1/9/2019,Pelicans,Cavaliers,140,124
3723,1/10/2019,Spurs,Thunder,154,147
3724,1/10/2019,Heat,Celtics,115,99
3725,1/10/2019,Nuggets,Clippers,121,100
3726,1/10/2019,Kings,Pistons,112,102
3727,1/11/2019,Jazz,Lakers,113,95
3728,1/11/2019,Timberwolves,Mavericks,115,119
3729,1/11/2019,Trail Blazers,Hornets,127,96
3730,1/11/2019,Wizards,Bucks,113,106
3731,1/11/2019,Raptors,Nets,122,105
3732,1/11/2019,Knicks,Pacers,106,121
3733,1/11/2019,Warriors,Bulls,146,109
3734,1/11/2019,76ers,Hawks,121,123
3735,1/11/2019,Rockets,Cavaliers,141,113
3736,1/12/2019,Thunder,Spurs,122,112
3737,1/12/2019,Timberwolves,Pelicans,110,106
3738,1/12/2019,Magic,Celtics,105,103
3739,1/12/2019,Heat,Grizzlies,112,108
3740,1/12/2019,Kings,Hornets,104,97
3741,1/12/2019,Suns,Nuggets,102,93
3742,1/12/2019,Clippers,Pistons,104,109
3743,1/12/2019,Jazz,Bulls,110,102
3744,1/13/2019,Nuggets,Trail Blazers,116,113
3745,1/13/2019,Mavericks,Warriors,114,119
3746,1/13/2019,Magic,Rockets,116,109
3747,1/13/2019,Wizards,Raptors,138,140
3748,1/13/2019,Knicks,76ers,105,108
3749,1/13/2019,Hawks,Bucks,114,133
3750,1/13/2019,Lakers,Cavaliers,95,101
3751,1/14/2019,Clippers,Pelicans,117,121
3752,1/14/2019,Nets,Celtics,109,102
3753,1/14/2019,Kings,Trail Blazers,115,107
3754,1/14/2019,Rockets,Grizzlies,112,94
3755,1/14/2019,Spurs,Hornets,93,108
3756,1/14/2019,Jazz,Pistons,100,94
3757,1/15/2019,Nuggets,Warriors,111,142
3758,1/15/2019,76ers,Timberwolves,149,107
3759,1/15/2019,Bucks,Heat,124,86
3760,1/15/2019,Hawks,Thunder,142,126
3761,1/15/2019,Pacers,Suns,131,97
3762,1/15/2019,Lakers,Bulls,107,100
3763,1/16/2019,Celtics,Raptors,117,108
3764,1/16/2019,Clippers,Jazz,109,129
3765,1/16/2019,Mavericks,Spurs,101,105
3766,1/16/2019,Warriors,Pelicans,147,140
3767,1/16/2019,Grizzlies,Bucks,101,111
3768,1/16/2019,Rockets,Nets,142,145
3769,1/16/2019,Pistons,Magic,120,115
3770,1/16/2019,Trail Blazers,Cavaliers,129,112
3771,1/17/2019,Pacers,76ers,96,120
3772,1/17/2019,Thunder,Lakers,128,138
3773,1/17/2019,Hornets,Kings,114,95
3774,1/17/2019,Wizards,Knicks,101,100
3775,1/17/2019,Raptors,Suns,111,109
3776,1/17/2019,Nuggets,Bulls,135,105
3777,1/18/2019,Clippers,Warriors,94,112
3778,1/18/2019,Timberwolves,Spurs,113,116
3779,1/18/2019,Trail Blazers,Pelicans,128,112
3780,1/18/2019,Celtics,Grizzlies,122,116
3781,1/18/2019,Pistons,Heat,98,93
3782,1/18/2019,Magic,Nets,115,117
3783,1/18/2019,Jazz,Cavaliers,115,99
3784,1/19/2019,76ers,Thunder,115,117
3785,1/19/2019,Rockets,Lakers,138,134
3786,1/19/2019,Pacers,Mavericks,111,99
3787,1/19/2019,Raptors,Grizzlies,119,90
3788,1/19/2019,Magic,Bucks,108,118
3789,1/19/2019,Hawks,Celtics,105,113
3790,1/19/2019,Pistons,Kings,101,103
3791,1/19/2019,Bulls,Heat,103,117
3792,1/19/2019,Hornets,Suns,135,115
3793,1/19/2019,Nuggets,Cavaliers,124,102
3794,1/20/2019,Spurs,Clippers,95,103
3795,1/20/2019,Pacers,Hornets,120,95
3796,1/20/2019,Timberwolves,Suns,116,114
3797,1/21/2019,Lakers,Warriors,111,130
3798,1/21/2019,76ers,Rockets,121,93
3799,1/21/2019,Jazz,Trail Blazers,104,109
3800,1/21/2019,Grizzlies,Pelicans,85,105
3801,1/21/2019,Celtics,Heat,107,99
3802,1/21/2019,Bucks,Mavericks,116,106
3803,1/21/2019,Nets,Kings,123,94
3804,1/21/2019,Knicks,Thunder,109,127
3805,1/21/2019,Wizards,Pistons,101,87
3806,1/21/2019,Hawks,Magic,103,122
3807,1/21/2019,Cavaliers,Bulls,88,104
3808,1/22/2019,Thunder,Trail Blazers,123,114
3809,1/22/2019,Mavericks,Clippers,106,98
3810,1/22/2019,Raptors,Kings,120,105
3811,1/22/2019,Suns,Timberwolves,91,118
3812,1/23/2019,Pacers,Raptors,110,106
3813,1/23/2019,Jazz,Nuggets,114,108
3814,1/23/2019,76ers,Spurs,122,120
