,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
24161,3/11/2016,21500963,Final,1610612766,1610612765,2015,1610612766,118,0.506,0.828,0.4,28,37,1610612765,103,0.474,0.815,0.3,19,33,1
24162,3/11/2016,21500964,Final,1610612755,1610612751,2015,1610612755,95,0.452,0.667,0.321,25,49,1610612751,89,0.379,0.818,0.294,22,41,1
24163,3/11/2016,21500965,Final,1610612738,1610612745,2015,1610612738,98,0.374,0.786,0.258,24,45,1610612745,102,0.455,0.68,0.192,19,50,0
24164,3/11/2016,21500966,Final,1610612741,1610612748,2015,1610612741,96,0.469,0.8,0.381,27,39,1610612748,118,0.516,0.7,0.556,30,43,0
24165,3/11/2016,21500967,Final,1610612763,1610612740,2015,1610612763,121,0.49,0.656,0.429,27,50,1610612740,114,0.438,0.676,0.292,23,58,1
24166,3/11/2016,21500968,Final,1610612760,1610612750,2015,1610612760,96,0.429,0.72,0.222,15,54,1610612750,99,0.43,0.857,0.333,22,37,0
24167,3/11/2016,21500969,Final,1610612762,1610612764,2015,1610612762,114,0.567,0.763,0.563,15,42,1610612764,93,0.438,0.727,0.292,20,29,1
24168,3/11/2016,21500970,Final,1610612758,1610612753,2015,1610612758,100,0.398,0.88,0.32,23,37,1610612753,107,0.519,0.618,0.267,22,51,0
24169,3/11/2016,21500971,Final,1610612744,1610612757,2015,1610612744,128,0.449,0.769,0.45,23,56,1610612757,112,0.43,0.826,0.528,20,39,1
24170,3/11/2016,21500972,Final,1610612746,1610612752,2015,1610612746,101,0.447,0.75,0.448,23,44,1610612752,94,0.41,0.88,0.2,23,48,1
24171,3/10/2016,21500959,Final,1610612761,1610612737,2015,1610612761,104,0.463,0.724,0.292,16,48,1610612737,96,0.427,0.704,0.304,17,33,1
24172,3/10/2016,21500960,Final,1610612759,1610612741,2015,1610612759,109,0.473,0.789,0.353,29,40,1610612741,101,0.453,0.923,0.5,23,50,1
24173,3/10/2016,21500961,Final,1610612743,1610612756,2015,1610612743,116,0.484,0.789,0.464,27,49,1610612756,98,0.371,0.788,0.214,19,52,1
24174,3/10/2016,21500962,Final,1610612747,1610612739,2015,1610612747,108,0.525,0.81,0.318,18,34,1610612739,120,0.529,0.7,0.457,22,38,0
24175,3/9/2016,21500950,Final,1610612766,1610612740,2015,1610612766,122,0.463,0.816,0.429,21,43,1610612740,113,0.471,0.821,0.303,22,43,1
24176,3/9/2016,21500951,Final,1610612755,1610612745,2015,1610612755,104,0.407,0.688,0.364,23,42,1610612745,118,0.442,0.756,0.333,22,45,0
24177,3/9/2016,21500953,Final,1610612738,1610612763,2015,1610612738,116,0.471,0.792,0.469,26,38,1610612763,96,0.381,0.806,0.269,20,48,1
24178,3/9/2016,21500952,Final,1610612749,1610612748,2015,1610612749,114,0.525,0.703,0.5,27,34,1610612748,108,0.525,0.947,0.4,23,39,1
24179,3/9/2016,21500954,Final,1610612742,1610612765,2015,1610612742,96,0.453,0.818,0.3,25,40,1610612765,102,0.447,0.567,0.333,19,51,0
24180,3/9/2016,21500956,Final,1610612756,1610612752,2015,1610612756,97,0.438,0.667,0.31,16,38,1610612752,128,0.561,0.833,0.667,31,43,0
24181,3/9/2016,21500955,Final,1610612760,1610612746,2015,1610612760,120,0.527,0.833,0.375,33,52,1610612746,108,0.506,0.609,0.353,29,29,1
24182,3/9/2016,21500957,Final,1610612758,1610612739,2015,1610612758,111,0.476,0.719,0.364,20,38,1610612739,120,0.433,0.829,0.295,17,51,0
24183,3/9/2016,21500958,Final,1610612744,1610612762,2015,1610612744,115,0.571,0.6,0.433,36,39,1610612762,94,0.405,0.71,0.4,21,42,1
24184,3/8/2016,21500944,Final,1610612761,1610612751,2015,1610612761,104,0.474,0.8,0.435,24,40,1610612751,99,0.512,1,0.5,23,29,1
24185,3/8/2016,21500945,Final,1610612750,1610612759,2015,1610612750,91,0.456,0.789,0.267,18,35,1610612759,116,0.553,0.947,0.211,28,46,0
24186,3/8/2016,21500946,Final,1610612743,1610612752,2015,1610612743,110,0.455,0.737,0.286,28,45,1610612752,94,0.44,0.846,0.333,21,43,1
24187,3/8/2016,21500947,Final,1610612762,1610612737,2015,1610612762,84,0.349,0.739,0.269,16,54,1610612737,91,0.475,0.5,0.32,15,41,0
24188,3/8/2016,21500948,Final,1610612757,1610612764,2015,1610612757,116,0.461,0.774,0.417,24,53,1610612764,109,0.455,0.478,0.4,26,45,1
24189,3/8/2016,21500949,Final,1610612747,1610612753,2015,1610612747,107,0.494,0.783,0.333,21,45,1610612753,98,0.487,0.704,0.263,19,35,1
24190,3/7/2016,21500937,Final,1610612766,1610612750,2015,1610612766,108,0.456,0.824,0.4,20,42,1610612750,103,0.488,0.875,0.267,22,43,1
24191,3/7/2016,21500938,Final,1610612739,1610612763,2015,1610612739,103,0.45,0.828,0.241,23,49,1610612763,106,0.477,0.818,0.3,23,35,0
24192,3/7/2016,21500939,Final,1610612754,1610612759,2015,1610612754,99,0.41,0.933,0.438,19,48,1610612759,91,0.354,0.864,0.143,15,52,1
24193,3/7/2016,21500940,Final,1610612741,1610612749,2015,1610612741,100,0.5,0.8,0.4,35,44,1610612749,90,0.396,0.647,0.389,24,48,1
24194,3/7/2016,21500941,Final,1610612740,1610612758,2015,1610612740,115,0.479,0.692,0.28,23,43,1610612758,112,0.494,0.852,0.28,27,44,1
24195,3/7/2016,21500942,Final,1610612742,1610612746,2015,1610612742,90,0.37,0.813,0.16,15,51,1610612746,109,0.47,0.655,0.375,18,48,0
24196,3/7/2016,21500943,Final,1610612744,1610612753,2015,1610612744,119,0.5,0.704,0.457,27,50,1610612753,113,0.444,0.824,0.238,24,42,1
24197,3/6/2016,21500930,Final,1610612749,1610612760,2015,1610612749,96,0.378,0.833,0.158,22,43,1610612760,104,0.421,0.767,0.28,27,55,0
24198,3/6/2016,21500931,Final,1610612747,1610612744,2015,1610612747,112,0.471,0.955,0.36,23,41,1610612744,95,0.402,0.81,0.133,32,49,1
24199,3/6/2016,21500932,Final,1610612763,1610612756,2015,1610612763,100,0.4,0.788,0.455,17,38,1610612756,109,0.521,0.767,0.429,24,47,0
24200,3/6/2016,21500933,Final,1610612743,1610612742,2015,1610612743,116,0.411,0.76,0.346,25,58,1610612742,114,0.441,0.8,0.39,29,46,1
24201,3/6/2016,21500934,Final,1610612765,1610612757,2015,1610612765,123,0.524,0.821,0.545,22,45,1610612757,103,0.449,0.957,0.355,18,31,1
24202,3/6/2016,21500935,Final,1610612748,1610612755,2015,1610612748,103,0.444,0.767,0.571,16,51,1610612755,98,0.435,0.591,0.355,20,40,1
24203,3/6/2016,21500936,Final,1610612761,1610612745,2015,1610612761,107,0.481,0.778,0.364,27,42,1610612745,113,0.487,0.649,0.448,27,37,0
24204,3/5/2016,21500922,Final,1610612739,1610612738,2015,1610612739,120,0.512,0.765,0.333,27,47,1610612738,103,0.463,0.704,0.435,17,37,1
24205,3/5/2016,21500923,Final,1610612752,1610612765,2015,1610612752,102,0.532,0.778,0.25,19,47,1610612765,89,0.391,0.733,0.231,13,42,1
24206,3/5/2016,21500924,Final,1610612764,1610612754,2015,1610612764,99,0.438,0.625,0.4,25,46,1610612754,100,0.446,0.95,0.333,14,42,0
24207,3/5/2016,21500925,Final,1610612740,1610612762,2015,1610612740,94,0.413,0.818,0.474,25,32,1610612762,106,0.474,0.963,0.3,23,53,0
24208,3/5/2016,21500926,Final,1610612750,1610612751,2015,1610612750,132,0.684,0.818,0.556,36,30,1610612751,118,0.489,0.731,0.346,19,37,1
24209,3/5/2016,21500927,Final,1610612741,1610612745,2015,1610612741,108,0.456,0.794,0.429,28,53,1610612745,100,0.402,0.7,0.257,22,40,1
24210,3/5/2016,21500928,Final,1610612759,1610612758,2015,1610612759,104,0.494,0.842,0.348,31,46,1610612758,94,0.457,0.667,0.375,21,33,1
24211,3/5/2016,21500929,Final,1610612746,1610612737,2015,1610612746,97,0.43,0.607,0.375,22,41,1610612737,107,0.449,0.85,0.37,26,53,0
24212,3/4/2016,21500912,Final,1610612766,1610612754,2015,1610612766,108,0.481,0.826,0.419,20,41,1610612754,101,0.411,0.857,0.321,23,46,1
24213,3/4/2016,21500913,Final,1610612753,1610612756,2015,1610612753,84,0.347,0.5,0.259,20,50,1610612756,102,0.449,0.692,0.357,18,57,0
24214,3/4/2016,21500914,Final,1610612755,1610612748,2015,1610612755,102,0.379,0.778,0.29,21,44,1610612748,112,0.443,0.806,0.313,24,55,0
24215,3/4/2016,21500915,Final,1610612738,1610612752,2015,1610612738,105,0.456,0.76,0.2,20,51,1610612752,104,0.457,0.786,0.391,22,45,1
24216,3/4/2016,21500916,Final,1610612761,1610612757,2015,1610612761,117,0.507,0.796,0.5,12,38,1610612757,115,0.47,0.743,0.407,14,36,1
24217,3/4/2016,21500917,Final,1610612739,1610612764,2015,1610612739,108,0.467,0.75,0.444,24,47,1610612764,83,0.395,0.667,0.15,14,47,1
24218,3/4/2016,21500918,Final,1610612763,1610612762,2015,1610612763,94,0.457,0.842,0.222,14,42,1610612762,88,0.427,0.655,0.263,21,45,1
24219,3/4/2016,21500919,Final,1610612749,1610612750,2015,1610612749,116,0.518,0.8,0.583,24,37,1610612750,101,0.483,0.714,0.318,25,43,1
24220,3/4/2016,21500920,Final,1610612743,1610612751,2015,1610612743,120,0.479,0.88,0.231,28,50,1610612751,121,0.505,0.762,0.591,32,34,0
24221,3/4/2016,21500921,Final,1610612747,1610612737,2015,1610612747,77,0.341,0.7,0.185,19,46,1610612737,106,0.544,0.731,0.464,31,39,0
24222,3/3/2016,21500908,Final,1610612748,1610612756,2015,1610612748,108,0.482,0.76,0.529,25,48,1610612756,92,0.402,0.778,0.227,12,38,1
24223,3/3/2016,21500909,Final,1610612740,1610612759,2015,1610612740,86,0.393,1,0.333,23,41,1610612759,94,0.444,0.933,0.381,27,49,0
24224,3/3/2016,21500910,Final,1610612742,1610612758,2015,1610612742,101,0.479,0.667,0.241,25,47,1610612758,104,0.525,0.542,0.28,23,43,0
24225,3/3/2016,21500911,Final,1610612744,1610612760,2015,1610612744,121,0.54,0.762,0.324,33,40,1610612760,106,0.465,0.815,0.2,22,46,1
24226,3/2/2016,21500897,Final,1610612753,1610612741,2015,1610612753,102,0.402,0.773,0.333,25,59,1610612741,89,0.384,0.636,0.316,24,48,1
24227,3/2/2016,21500898,Final,1610612755,1610612766,2015,1610612755,99,0.4,0.692,0.394,23,38,1610612766,119,0.494,0.829,0.4,20,50,0
24228,3/2/2016,21500899,Final,1610612738,1610612757,2015,1610612738,116,0.402,0.958,0.269,20,57,1610612757,93,0.405,0.7,0.379,15,48,1
24229,3/2/2016,21500900,Final,1610612761,1610612762,2015,1610612761,104,0.5,0.857,0.273,12,45,1610612762,94,0.446,0.625,0.385,21,33,1
24230,3/2/2016,21500901,Final,1610612745,1610612740,2015,1610612745,100,0.444,0.658,0.086,20,51,1610612740,95,0.4,0.692,0.378,24,43,1
24231,3/2/2016,21500902,Final,1610612763,1610612758,2015,1610612763,104,0.443,0.879,0.278,20,37,1610612758,98,0.476,0.55,0.346,31,44,1
24232,3/2/2016,21500903,Final,1610612749,1610612754,2015,1610612749,99,0.447,0.875,0.214,14,37,1610612754,104,0.475,0.692,0.5,28,49,0
24233,3/2/2016,21500904,Final,1610612750,1610612764,2015,1610612750,98,0.427,0.853,0.357,17,45,1610612764,104,0.5,0.692,0.379,25,36,0
24234,3/2/2016,21500905,Final,1610612759,1610612765,2015,1610612759,97,0.512,0.889,0.214,25,41,1610612765,81,0.397,0.565,0.316,19,42,1
24235,3/2/2016,21500906,Final,1610612743,1610612747,2015,1610612743,117,0.487,0.763,0.522,22,42,1610612747,107,0.443,0.813,0.355,19,31,1
24236,3/2/2016,21500907,Final,1610612746,1610612760,2015,1610612746,103,0.408,0.667,0.281,26,45,1610612760,98,0.398,0.909,0.286,22,63,1
24237,3/1/2016,21500891,Final,1610612766,1610612756,2015,1610612766,126,0.484,0.852,0.481,27,58,1610612756,92,0.363,0.741,0.222,14,42,1
24238,3/1/2016,21500892,Final,1610612748,1610612741,2015,1610612748,129,0.675,0.76,0.5,28,38,1610612741,111,0.456,0.692,0.478,20,29,1
24239,3/1/2016,21500893,Final,1610612752,1610612757,2015,1610612752,85,0.375,0.722,0.286,11,46,1610612757,104,0.42,0.9,0.4,17,55,0
24240,3/1/2016,21500894,Final,1610612742,1610612753,2015,1610612742,121,0.558,0.839,0.474,27,36,1610612753,108,0.451,0.85,0.3,29,45,1
24241,3/1/2016,21500895,Final,1610612744,1610612737,2015,1610612744,109,0.398,0.882,0.333,28,51,1610612737,105,0.463,0.792,0.364,25,42,1
24242,3/1/2016,21500896,Final,1610612747,1610612751,2015,1610612747,107,0.494,0.667,0.423,22,46,1610612751,101,0.438,0.667,0.278,28,44,1
24243,2/29/2016,21500884,Final,1610612739,1610612754,2015,1610612739,100,0.422,0.84,0.31,22,40,1610612754,96,0.463,0.933,0.444,23,36,1
24244,2/29/2016,21500885,Final,1610612764,1610612755,2015,1610612764,116,0.483,0.774,0.3,25,53,1610612755,108,0.483,0.571,0.313,27,32,1
24245,2/29/2016,21500886,Final,1610612738,1610612762,2015,1610612738,100,0.44,0.69,0.333,27,47,1610612762,95,0.376,0.706,0.292,23,52,1
24246,2/29/2016,21500887,Final,1610612749,1610612745,2015,1610612749,128,0.593,0.727,0.533,30,42,1610612745,121,0.471,0.686,0.417,30,41,1
24247,2/29/2016,21500888,Final,1610612743,1610612763,2015,1610612743,96,0.533,0.8,0.32,27,40,1610612763,103,0.48,0.778,0.15,27,27,0
24248,2/29/2016,21500889,Final,1610612758,1610612760,2015,1610612758,116,0.449,0.684,0.28,28,46,1610612760,131,0.573,0.885,0.412,28,47,0
24249,2/29/2016,21500890,Final,1610612746,1610612751,2015,1610612746,105,0.494,0.875,0.391,22,47,1610612751,95,0.416,0.697,0.421,25,44,1
24250,2/28/2016,21500877,Final,1610612764,1610612739,2015,1610612764,113,0.494,0.706,0.355,28,45,1610612739,99,0.4,0.867,0.31,20,39,1
24251,2/28/2016,21500878,Final,1610612737,1610612766,2015,1610612737,87,0.494,0.6,0.471,29,48,1610612766,76,0.333,0.652,0.219,16,41,1
24252,2/28/2016,21500879,Final,1610612765,1610612761,2015,1610612765,114,0.577,0.741,0.522,28,38,1610612761,101,0.488,0.722,0.476,21,32,1
24253,2/28/2016,21500880,Final,1610612754,1610612757,2015,1610612754,102,0.43,0.76,0.214,21,52,1610612757,111,0.506,0.714,0.583,19,45,0
24254,2/28/2016,21500881,Final,1610612753,1610612755,2015,1610612753,130,0.57,0.88,0.625,28,33,1610612755,116,0.532,0.784,0.227,20,34,1
24255,2/28/2016,21500882,Final,1610612742,1610612750,2015,1610612742,128,0.528,1,0.361,34,43,1610612750,101,0.378,0.703,0.304,19,53,1
24256,2/28/2016,21500883,Final,1610612752,1610612748,2015,1610612752,81,0.368,0.917,0.4,16,39,1610612748,98,0.476,0.81,0.125,25,54,0
24257,2/27/2016,21500869,Final,1610612738,1610612748,2015,1610612738,101,0.406,0.818,0.313,26,48,1610612748,89,0.414,0.696,0.077,19,54,1
24258,2/27/2016,21500870,Final,1610612740,1610612750,2015,1610612740,110,0.464,0.846,0.37,22,42,1610612750,112,0.5,0.767,0.333,28,44,0
24259,2/27/2016,21500871,Final,1610612741,1610612757,2015,1610612741,95,0.415,0.833,0.318,33,50,1610612757,103,0.437,0.815,0.238,20,47,0
24260,2/27/2016,21500872,Final,1610612745,1610612759,2015,1610612745,94,0.417,0.727,0.32,19,39,1610612759,104,0.487,0.786,0.421,24,43,0
24261,2/27/2016,21500873,Final,1610612749,1610612765,2015,1610612749,91,0.487,0.667,0.583,21,44,1610612765,102,0.42,0.667,0.4,24,46,0
24262,2/27/2016,21500874,Final,1610612760,1610612744,2015,1610612760,118,0.479,0.654,0.346,23,62,1610612744,121,0.474,0.68,0.438,25,32,0
24263,2/27/2016,21500875,Final,1610612756,1610612763,2015,1610612756,111,0.463,0.714,0.375,19,56,1610612763,106,0.4,0.857,0.3,15,34,1
24264,2/27/2016,21500876,Final,1610612762,1610612751,2015,1610612762,96,0.416,0.68,0.25,14,48,1610612751,98,0.476,0.647,0.467,23,45,0
24265,2/26/2016,21500861,Final,1610612754,1610612766,2015,1610612754,95,0.412,0.875,0.211,19,52,1610612766,96,0.434,0.684,0.393,23,38,0
24266,2/26/2016,21500862,Final,1610612755,1610612764,2015,1610612755,94,0.427,0.762,0.32,21,41,1610612764,103,0.426,0.941,0.304,24,55,0
24267,2/26/2016,21500863,Final,1610612752,1610612753,2015,1610612752,108,0.463,0.833,0.25,18,51,1610612753,95,0.419,0.688,0.222,24,47,1
24268,2/26/2016,21500864,Final,1610612761,1610612739,2015,1610612761,99,0.507,0.731,0.353,18,34,1610612739,97,0.473,0.714,0.5,21,39,1
24269,2/26/2016,21500865,Final,1610612737,1610612741,2015,1610612737,103,0.416,0.917,0.206,28,48,1610612741,88,0.364,0.864,0.25,19,49,1
24270,2/26/2016,21500866,Final,1610612742,1610612743,2015,1610612742,122,0.511,0.778,0.379,25,45,1610612743,116,0.462,0.677,0.31,18,49,1
24271,2/26/2016,21500867,Final,1610612758,1610612746,2015,1610612758,107,0.436,0.73,0.5,19,44,1610612746,117,0.483,0.846,0.31,18,41,0
24272,2/26/2016,21500868,Final,1610612747,1610612763,2015,1610612747,95,0.41,0.667,0.217,14,38,1610612763,112,0.506,0.867,0.406,24,47,0
24273,2/25/2016,21500855,Final,1610612753,1610612744,2015,1610612753,114,0.456,0.786,0.385,23,37,1610612744,130,0.602,0.688,0.52,35,42,0
24274,2/25/2016,21500856,Final,1610612738,1610612749,2015,1610612738,112,0.488,0.758,0.217,21,42,1610612749,107,0.483,0.76,0.267,26,35,1
24275,2/25/2016,21500857,Final,1610612740,1610612760,2015,1610612740,123,0.522,0.944,0.6,29,39,1610612760,119,0.547,0.773,0.421,25,36,1
24276,2/25/2016,21500858,Final,1610612756,1610612751,2015,1610612756,106,0.429,0.565,0.333,16,50,1610612751,116,0.493,0.81,0.444,21,42,0
24277,2/25/2016,21500859,Final,1610612757,1610612745,2015,1610612757,105,0.463,0.818,0.371,22,40,1610612745,119,0.537,0.6,0.345,26,46,0
24278,2/25/2016,21500860,Final,1610612762,1610612759,2015,1610612762,78,0.429,0.75,0.176,15,31,1610612759,96,0.481,0.917,0.5,17,43,0
24279,2/24/2016,21500845,Final,1610612739,1610612766,2015,1610612739,114,0.495,0.647,0.406,26,47,1610612766,103,0.487,0.704,0.345,23,43,1
24280,2/24/2016,21500846,Final,1610612754,1610612752,2015,1610612754,108,0.505,0.813,0.2,22,43,1610612752,105,0.455,0.88,0.5,22,38,1
24281,2/24/2016,21500847,Final,1610612765,1610612755,2015,1610612765,111,0.47,0.647,0.393,22,50,1610612755,91,0.398,0.692,0.304,18,40,1
24282,2/24/2016,21500848,Final,1610612748,1610612744,2015,1610612748,112,0.465,0.839,0.429,19,46,1610612744,118,0.467,0.84,0.464,23,43,0
24283,2/24/2016,21500849,Final,1610612761,1610612750,2015,1610612761,114,0.482,0.846,0.385,21,39,1610612750,105,0.5,0.758,0.6,25,36,1
24284,2/24/2016,21500850,Final,1610612741,1610612764,2015,1610612741,109,0.5,0.813,0.348,26,50,1610612764,104,0.422,0.731,0.321,19,42,1
24285,2/24/2016,21500851,Final,1610612763,1610612747,2015,1610612763,128,0.565,0.655,0.481,26,46,1610612747,119,0.443,0.727,0.436,16,45,1
24286,2/24/2016,21500852,Final,1610612742,1610612760,2015,1610612742,103,0.407,0.8,0.321,26,42,1610612760,116,0.483,0.818,0.364,28,52,0
24287,2/24/2016,21500853,Final,1610612746,1610612743,2015,1610612746,81,0.353,0.571,0.283,19,47,1610612743,87,0.378,0.765,0.25,18,57,0
24288,2/24/2016,21500854,Final,1610612758,1610612759,2015,1610612758,92,0.406,0.533,0.333,27,44,1610612759,108,0.518,0.8,0.421,26,50,0
24289,2/23/2016,21500840,Final,1610612755,1610612753,2015,1610612755,115,0.544,0.731,0.476,23,36,1610612753,124,0.482,0.854,0.5,26,43,0
24290,2/23/2016,21500841,Final,1610612764,1610612740,2015,1610612764,109,0.457,0.647,0.462,29,55,1610612740,89,0.349,0.758,0.261,17,48,1
24291,2/23/2016,21500842,Final,1610612743,1610612758,2015,1610612743,110,0.41,0.818,0.37,27,44,1610612758,114,0.518,0.75,0.412,28,50,0
24292,2/23/2016,21500843,Final,1610612762,1610612745,2015,1610612762,117,0.514,0.816,0.417,22,41,1610612745,114,0.414,0.756,0.324,17,35,1
24293,2/23/2016,21500844,Final,1610612757,1610612751,2015,1610612757,112,0.5,0.88,0.435,24,40,1610612751,104,0.478,0.789,0.25,18,47,1
24294,2/22/2016,21500833,Final,1610612739,1610612765,2015,1610612739,88,0.43,0.923,0.308,19,40,1610612765,96,0.463,0.667,0.32,17,43,0
24295,2/22/2016,21500834,Final,1610612748,1610612754,2015,1610612748,101,0.38,0.676,0.154,19,66,1610612754,93,0.391,0.64,0.333,17,45,1
24296,2/22/2016,21500835,Final,1610612752,1610612761,2015,1610612752,95,0.44,0.652,0.3,18,40,1610612761,122,0.529,0.76,0.44,26,47,0
24297,2/22/2016,21500836,Final,1610612737,1610612744,2015,1610612737,92,0.419,0.625,0.294,23,47,1610612744,102,0.438,0.833,0.311,30,43,0
24298,2/22/2016,21500837,Final,1610612749,1610612747,2015,1610612749,108,0.512,0.6,0.313,32,44,1610612747,101,0.368,0.767,0.414,18,46,1
24299,2/22/2016,21500838,Final,1610612750,1610612738,2015,1610612750,124,0.518,0.75,0.533,24,51,1610612738,122,0.485,0.824,0.357,33,38,1
24300,2/22/2016,21500839,Final,1610612746,1610612756,2015,1610612746,124,0.55,0.657,0.542,29,53,1610612756,84,0.352,0.75,0.292,20,41,1
24301,2/21/2016,21500823,Final,1610612765,1610612740,2015,1610612765,106,0.416,0.625,0.364,18,41,1610612740,111,0.477,0.862,0.2,23,51,0
24302,2/21/2016,21500824,Final,1610612760,1610612739,2015,1610612760,92,0.411,0.684,0.238,22,39,1610612739,115,0.513,0.852,0.435,25,49,0
24303,2/21/2016,21500825,Final,1610612743,1610612738,2015,1610612743,101,0.466,0.794,0.286,19,36,1610612738,121,0.485,0.85,0.313,32,48,0
24304,2/21/2016,21500826,Final,1610612756,1610612759,2015,1610612756,111,0.462,0.727,0.375,26,46,1610612759,118,0.524,0.647,0.625,23,42,0
24305,2/21/2016,21500827,Final,1610612751,1610612766,2015,1610612751,96,0.432,0.875,0.227,23,42,1610612766,104,0.506,0.933,0.37,23,41,0
24306,2/21/2016,21500828,Final,1610612753,1610612754,2015,1610612753,102,0.418,0.655,0.28,27,45,1610612754,105,0.5,0.667,0.375,26,44,0
24307,2/21/2016,21500829,Final,1610612761,1610612763,2015,1610612761,98,0.407,0.806,0.25,12,47,1610612763,85,0.368,0.813,0.15,13,44,1
24308,2/21/2016,21500830,Final,1610612742,1610612755,2015,1610612742,129,0.482,0.944,0.382,23,48,1610612755,103,0.481,0.63,0.429,19,35,1
24309,2/21/2016,21500831,Final,1610612741,1610612747,2015,1610612741,126,0.557,0.962,0.684,30,38,1610612747,115,0.462,0.667,0.333,13,44,1
24310,2/21/2016,21500832,Final,1610612757,1610612762,2015,1610612757,115,0.433,0.658,0.375,20,48,1610612762,111,0.5,0.739,0.5,19,38,1
24311,2/20/2016,21500819,Final,1610612737,1610612749,2015,1610612737,109,0.415,0.667,0.22,31,49,1610612749,117,0.442,0.688,0.176,23,65,0
24312,2/20/2016,21500820,Final,1610612748,1610612764,2015,1610612748,114,0.49,0.643,0.154,23,67,1610612764,94,0.404,0.524,0.136,13,45,1
24313,2/20/2016,21500821,Final,1610612750,1610612752,2015,1610612750,95,0.429,0.72,0.417,24,31,1610612752,103,0.506,0.875,0.294,17,51,0
24314,2/20/2016,21500822,Final,1610612746,1610612744,2015,1610612746,112,0.447,0.833,0.361,24,49,1610612744,115,0.512,0.769,0.355,32,39,0
24315,2/19/2016,21500805,Final,1610612753,1610612742,2015,1610612753,110,0.402,0.882,0.371,25,63,1610612742,104,0.416,0.611,0.463,23,45,1
24316,2/19/2016,21500806,Final,1610612764,1610612765,2015,1610612764,98,0.462,0.731,0.318,26,47,1610612765,86,0.427,0.529,0.304,13,41,1
24317,2/19/2016,21500807,Final,1610612751,1610612752,2015,1610612751,109,0.488,0.85,0.471,26,42,1610612752,98,0.439,0.889,0.385,20,44,1
24318,2/19/2016,21500808,Final,1610612737,1610612748,2015,1610612737,111,0.471,1,0.444,27,42,1610612748,115,0.5,0.679,0.4,27,46,0
24319,2/19/2016,21500809,Final,1610612741,1610612761,2015,1610612741,116,0.516,0.65,0.438,32,49,1610612761,106,0.432,0.735,0.278,22,45,1
24320,2/19/2016,21500810,Final,1610612763,1610612750,2015,1610612763,109,0.488,0.786,0.333,17,42,1610612750,104,0.413,1,0.423,25,42,1
24321,2/19/2016,21500811,Final,1610612740,1610612755,2015,1610612740,121,0.506,0.8,0.412,22,42,1610612755,114,0.526,0.846,0.444,20,32,1
24322,2/19/2016,21500812,Final,1610612760,1610612754,2015,1610612760,98,0.438,0.9,0.192,28,48,1610612754,101,0.443,0.636,0.409,27,45,0
24323,2/19/2016,21500813,Final,1610612749,1610612766,2015,1610612749,95,0.444,0.762,0.368,22,47,1610612766,98,0.43,0.833,0.29,13,37,0
24324,2/19/2016,21500814,Final,1610612756,1610612745,2015,1610612756,100,0.366,0.829,0.314,23,40,1610612745,116,0.474,0.625,0.292,20,51,0
24325,2/19/2016,21500815,Final,1610612757,1610612744,2015,1610612757,137,0.536,0.696,0.567,28,48,1610612744,105,0.391,0.75,0.353,25,47,1
24326,2/19/2016,21500816,Final,1610612758,1610612743,2015,1610612758,116,0.494,0.774,0.476,16,45,1610612743,110,0.467,0.692,0.333,26,44,1
24327,2/19/2016,21500817,Final,1610612762,1610612738,2015,1610612762,111,0.544,0.614,0.435,22,51,1610612738,93,0.37,0.722,0.28,18,34,1
24328,2/19/2016,21500818,Final,1610612747,1610612759,2015,1610612747,113,0.494,0.885,0.455,20,36,1610612759,119,0.545,0.944,0.5,30,39,0
24329,2/18/2016,21500654,Final,1610612764,1610612762,2015,1610612764,103,0.488,0.571,0.389,25,36,1610612762,89,0.403,0.793,0.267,20,48,1
24330,2/18/2016,21500803,Final,1610612739,1610612741,2015,1610612739,106,0.462,0.882,0.292,21,52,1610612741,95,0.398,0.591,0.381,12,49,1
24331,2/18/2016,21500804,Final,1610612746,1610612759,2015,1610612746,105,0.5,0.75,0.48,23,45,1610612759,86,0.422,0.8,0.235,19,33,1
24332,2/11/2016,21500801,Final,1610612749,1610612764,2015,1610612749,99,0.439,0.719,0.286,24,58,1610612764,92,0.386,0.75,0.188,25,38,1
24333,2/11/2016,21500802,Final,1610612760,1610612740,2015,1610612760,121,0.523,0.826,0.375,28,50,1610612740,95,0.432,0.667,0.188,17,31,1
24334,2/10/2016,21500789,Final,1610612754,1610612766,2015,1610612754,95,0.435,0.733,0.222,19,39,1610612766,117,0.517,0.789,0.429,24,45,0
24335,2/10/2016,21500790,Final,1610612753,1610612759,2015,1610612753,96,0.407,0.875,0.4,26,50,1610612759,98,0.427,0.933,0.4,24,44,0
24336,2/10/2016,21500791,Final,1610612755,1610612758,2015,1610612755,110,0.462,0.647,0.429,29,44,1610612758,114,0.506,0.759,0.25,29,44,0
24337,2/10/2016,21500792,Final,1610612738,1610612746,2015,1610612738,139,0.495,0.865,0.394,34,43,1610612746,134,0.518,0.68,0.4,25,44,1
